game_id;boardgame;avg_rating;num_ratings;complexity;wishlisted;total_plays;amazon_price;url;description;player_id;playtime_id
1243;Tribes of the Wind;7.33;2977;2.65;1912;9827;32.5;https://boardgamegeek.com/boardgame/362986/tribes-of-the-wind;Use the backs of your opponents' cards to play your actions in the best possible way.;22;130
1244;Merlin;7.143;3838;3.1;1381;11489;NULL;https://boardgamegeek.com/boardgame/230933/merlin;Travel round the table, time your powers right, and transcend the roll-and-go facade!;1;93
1245;Smash Up: Pretty Pretty Smash Up;7.226;3695;2.12;434;2299;NULL;https://boardgamegeek.com/boardgame/168917/smash-up-pretty-pretty-smash-up;Battling just got cuter with Princesses, Kitty Cats, Fairies, and Mythical Horses!;29;37
1246;Cockroach Poker Royal;7.039;4668;1.14;1022;22427;NULL;https://boardgamegeek.com/boardgame/129736/cockroach-poker-royal;Bluff your way to victory using creepy, crawly creatures!;75;70
1247;Railroad Revolution;7.315;2874;3.24;706;7147;58.99;https://boardgamegeek.com/boardgame/207691/railroad-revolution;Grow your railroad company to become the greatest tycoon of 19th century America.;10;28
1248;Chronicles of Avel;7.524;2677;1.96;1759;10717;38.49;https://boardgamegeek.com/boardgame/347137/chronicles-of-avel;Team up and fight together to save magical land of Avel.;49;2
1249;Merchant of Venus (Second Edition);7.125;3928;3.0;1701;7083;219.99;https://boardgamegeek.com/boardgame/131646/merchant-of-venus-second-edition;Explore the galaxy, discover new alien civilizations, and deliver needed goods.;3;31
1250;Dream Home;6.861;7598;1.66;1330;34296;32.99;https://boardgamegeek.com/boardgame/194880/dream-home;Build and furnish your dream home in this family friendly game.;97;16
1251;Hardback;7.124;3795;2.07;1177;22070;NULL;https://boardgamegeek.com/boardgame/223750/hardback;Combine literary genres to assemble a masterpiece collection of letters.;17;28
1252;Creature Caravan;7.865;1741;2.49;2298;5578;47.95;https://boardgamegeek.com/boardgame/385331/creature-caravan;Caravans of fantasy creatures travel through a dangerous land.;49;19
1253;Tales & Games: The Hare & the Tortoise;7.071;4291;1.37;924;20071;NULL;https://boardgamegeek.com/boardgame/130176/tales-and-games-the-hare-and-the-tortoise;Every animal moves at its own pace, so you never know if your bets will pay off.;61;71
1254;Quarriors!;6.731;14023;1.97;1837;57375;55.68;https://boardgamegeek.com/boardgame/91536/quarriors;Use dice to capture, summon and battle with creatures to become the Champion!;1;16
1255;Obscurio;7.081;4388;1.91;2610;10047;39.19;https://boardgamegeek.com/boardgame/273477/obscurio;Work together with the evil wizard's grimoire to escape the cursed library!;44;69
1256;The Initiative;7.533;2492;2.02;2988;21766;41.96;https://boardgamegeek.com/boardgame/328908/the-initiative;Unravel the secret of The Key, a game within a game set in the year 1994.;49;29
1257;Space Hulk (Fourth Edition);7.935;1890;2.71;811;2829;NULL;https://boardgamegeek.com/boardgame/165838/space-hulk-fourth-edition;Elite space marines face an onslaught of alien horror aboard an abandoned spaceship.;46;2
1258;Fortune and Glory: The Cliffhanger Game;7.131;4229;2.88;1937;9205;NULL;https://boardgamegeek.com/boardgame/95103/fortune-and-glory-the-cliffhanger-game;Feel like Indiana Jones on the hunt for ancient artifacts around the world.;80;41
1259;Loony Quest;6.867;6721;1.19;908;21416;NULL;https://boardgamegeek.com/boardgame/136991/loony-quest;Draw a line from fire to dynamite and defeat a boss. Look at him, but draw elsewhere.;42;80
1260;Axis & Allies Anniversary Edition;7.453;3182;3.11;943;3072;NULL;https://boardgamegeek.com/boardgame/35052/axis-and-allies-anniversary-edition;Will history repeat itself, or will you change the outcome?;27;86
1261;Aeon's End: Outcasts;8.493;1207;2.96;546;5440;NULL;https://boardgamegeek.com/boardgame/299317/aeons-end-outcasts;Play a campaign against the monstrosities from beyond the Breach.;3;2
1262;Werewords Deluxe Edition;7.551;2242;1.32;633;24318;29.94;https://boardgamegeek.com/boardgame/245422/werewords-deluxe-edition;20 questions with a twist: a time limit, and a sneaky werewolf who knows the answer.;147;62
1263;Uprising: Curse of the Last Emperor;8.385;1388;3.74;1170;4230;NULL;https://boardgamegeek.com/boardgame/284121/uprising-curse-of-the-last-emperor;Lead the Uprising of a formerly enslaved fantasy race against The Empire and Chaos.;7;31
1264;Rallyman: GT;7.124;4499;2.21;1144;44493;36.04;https://boardgamegeek.com/boardgame/256589/rallyman-gt;Push your car and your luck to the limits in a daring race.;69;34
1265;The Big Book of Madness;6.875;7113;2.68;1770;16702;99.95;https://boardgamegeek.com/boardgame/171233/the-big-book-of-madness;Work together with your classmates to magically dispel demons and save your school!;16;19
1266;Bad Company;7.246;3257;1.92;2241;10976;48.39;https://boardgamegeek.com/boardgame/340677/bad-company;Build your own gang, complete heists and escape the police.;78;16
1267;Genotype: A Mendelian Genetics Game;7.433;2568;2.76;1991;7218;55.99;https://boardgamegeek.com/boardgame/252752/genotype-a-mendelian-genetics-game;Grab a trowel and breed pea plants on your way to become a master geneticist.;12;28
1268;Zendo;7.201;3373;2.53;1462;18691;NULL;https://boardgamegeek.com/boardgame/6830/zendo;Players build structures to try to figure out the moderator's secret rule!;27;131
1269;Mr. Jack in New York;7.187;3649;2.52;1024;9383;NULL;https://boardgamegeek.com/boardgame/55427/mr-jack-in-new-york;Jack has fled to NYC and changed identity. Can you catch him on a new ground?;29;16
1270;Shadow Hunters;6.827;9133;1.82;1750;41983;NULL;https://boardgamegeek.com/boardgame/24068/shadow-hunters;Shadows, Hunters, and Civilians deduce who's who while obtaining items and goals.;148;2
1271;Coconuts;7.022;4705;1.04;845;42639;NULL;https://boardgamegeek.com/boardgame/145639/coconuts;Launch soft, rubber coconuts into cups and use them to build your tower first!;136;21
1272;When I Dream;6.931;6021;1.19;1657;15052;34.99;https://boardgamegeek.com/boardgame/198454/when-i-dream;Help the Dreamer refine their visions or bring them to a nightmare.;130;54
1273;Polis: Fight for the Hegemony;7.505;2423;3.69;841;6228;117.65;https://boardgamegeek.com/boardgame/69779/polis-fight-for-the-hegemony;Sparta and Athens fight to build rival civilizations among ancient Greek city-states.;46;8
1274;The Game;6.715;13232;1.24;1183;113096;17.95;https://boardgamegeek.com/boardgame/173090/the-game;Can you discard all the cards in ascending & descending order without getting stuck?;86;21
1275;Terror in Meeple City;6.822;7656;1.48;1582;18705;NULL;https://boardgamegeek.com/boardgame/97903/terror-in-meeple-city;Smash! Stomp! Chomp! Your monster can destroy it all with the flick of a finger.;21;37
1276;Zombicide Season 3: Rue Morgue;7.489;2832;2.48;587;4223;NULL;https://boardgamegeek.com/boardgame/161866/zombicide-season-3-rue-morgue;Form teams of survivors to scavenge for weapons to kill a variety of zombies.;149;2
1277;A Distant Plain;7.8;1828;3.89;1409;3016;NULL;https://boardgamegeek.com/boardgame/127518/a-distant-plain;Counter-insurgency Afghanistan: Government, Coalition, Taliban and Warlords compete.;8;123
1278;Falling Sky: The Gallic Revolt Against Caesar;7.78;1880;3.98;1299;3585;NULL;https://boardgamegeek.com/boardgame/163154/falling-sky-the-gallic-revolt-against-caesar;Romans, Germans, Celts & Belgic tribes vie for Gaul, driven by historic events.;3;66
1279;Ikusa;7.034;5319;2.95;997;4101;NULL;https://boardgamegeek.com/boardgame/221/ikusa;Expand your influence and lead your armies to victory in feudal Japan!;16;100
1280;Sheriff of Nottingham: 2nd Edition;7.223;3644;1.69;1445;7414;44.95;https://boardgamegeek.com/boardgame/298638/sheriff-of-nottingham-2nd-edition;Sell goods for profit, or risk losing it all by slipping contrabands in...;4;2
1281;A Gentle Rain;7.647;2239;1.12;1516;33466;30.99;https://boardgamegeek.com/boardgame/334011/a-gentle-rain;Take a deep breath, match colorful flowers, and relax.;140;50
1282;Marvel Dice Masters: Uncanny X-Men;7.141;3818;2.37;238;13008;19.99;https://boardgamegeek.com/boardgame/158275/marvel-dice-masters-uncanny-x-men;Wolverine, Magneto, Cyclops, Iceman, & more face off in dice battles.;29;2
1283;Fallout;6.915;8566;3.01;2568;15413;64.0;https://boardgamegeek.com/boardgame/232918/fallout;Gather allies, equipment and influence in the aftermath of the apocalypse.;3;11
1284;Encore!;6.931;5663;1.16;543;108677;NULL;https://boardgamegeek.com/boardgame/206931/encore;Roll the dice and cross off rows and columns in this roll-and-write game.;78;21
1285;Encyclopedia;7.339;2924;3.05;1334;8631;41.4;https://boardgamegeek.com/boardgame/351526/encyclopedia;Aspiring naturalists set out to study the world's most fascinating creatures!;3;1
1286;Habitats;7.36;2600;2.11;1054;16782;41.5;https://boardgamegeek.com/boardgame/200853/habitats;Build a wildlife park - but be sure to give your animals the terrain they need!;17;63
1287;CO₂;7.089;3973;3.87;1482;7366;NULL;https://boardgamegeek.com/boardgame/72225/co2;Travel back to the 70s to invest in green power plants and stop global warming!;5;5
1288;Cahoots;7.125;3789;1.1;561;68032;NULL;https://boardgamegeek.com/boardgame/246761/cahoots;Work as a team to complete the challenges posed by the BZ1 robot.;19;21
1289;Smash Up: Monster Smash;7.259;3325;2.19;573;2019;NULL;https://boardgamegeek.com/boardgame/160018/smash-up-monster-smash;Classic monsters invade Smash Up. Vampires, Mad Scientists, Werewolves, & Giant Ants;46;20
1290;Dead Men Tell No Tales;7.098;4172;2.55;2378;9011;50.05;https://boardgamegeek.com/boardgame/141423/dead-men-tell-no-tales;Work together as pirates to defeat enemies and loot the burning ship.;14;42
1291;Rex: Final Days of an Empire;7.033;4554;3.29;1764;5233;274.81;https://boardgamegeek.com/boardgame/104363/rex-final-days-of-an-empire;In the final days of the Empire, players struggle for control of Mecatol City.;4;11
1292;Animal Upon Animal;6.77;8935;1.04;1128;59286;24.99;https://boardgamegeek.com/boardgame/17329/animal-upon-animal;Try not to topple the animals as they climb on top of each other!;150;50
1293;Unmatched: Jurassic Park – Dr. Sattler vs. T. Rex;8.037;1600;2.0;653;2127;NULL;https://boardgamegeek.com/boardgame/284778/unmatched-jurassic-park-dr-sattler-vs-t-rex;Scientific vacation turned deadly hunt. Surely Dr. Sattler is no match for a T. Rex?;29;54
1294;Three Kingdoms Redux;7.847;1727;3.99;991;3436;NULL;https://boardgamegeek.com/boardgame/145371/three-kingdoms-redux;Overcome your foes and reunite China as a feudal lord during the Three Kingdoms era.;110;132
1295;Tide of Iron;7.208;3873;3.45;931;5848;NULL;https://boardgamegeek.com/boardgame/22825/tide-of-iron;Simulate tactical combat between America and Germany on the Western front (‘44 – ‘45);10;5
1296;Witchcraft!;7.678;1977;2.47;2044;7673;23.99;https://boardgamegeek.com/boardgame/383499/witchcraft;A coven of witches prove their innocence and defend a village from the supernatural.;106;54
1297;Unlock!: Mythic Adventures;7.671;1887;2.24;460;6714;NULL;https://boardgamegeek.com/boardgame/302425/unlock-mythic-adventures;Solve puzzle adventures as an ancient slave, mad scientist, or 1800s traveler.;20;2
1298;Catan Card Game;6.699;14422;2.44;515;22672;NULL;https://boardgamegeek.com/boardgame/278/catan-card-game;Build buildings with special abilities, hire helpers, and more in this 2-player game.;13;1
1299;Strike;6.977;4869;1.03;1058;102651;NULL;https://boardgamegeek.com/boardgame/123570/strike;Throw dice in an arena, in order to be the last gladiator standing.;42;50
1300;Star Wars: Jabba's Palace – A Love Letter Game;7.211;3277;1.21;442;17897;14.99;https://boardgamegeek.com/boardgame/353470/star-wars-jabbas-palace-a-love-letter-game;Danger and deception await you in the lair of the galaxy’s most notorious gangster.;59;21
1301;China;6.985;4546;2.28;580;12269;NULL;https://boardgamegeek.com/boardgame/18100/china;Use houses and emissaries to gain dominance over the different regions of China!;24;37
1302;Vinci;7.066;4084;2.78;554;7295;NULL;https://boardgamegeek.com/boardgame/60/vinci;Control one civilization after another to expand quickly throughout the land.;4;5
1303;Eight-Minute Empire: Legends;6.911;5381;1.96;889;11791;NULL;https://boardgamegeek.com/boardgame/142326/eight-minute-empire-legends;Build a legendary empire that eclipses your rivals in just 8 minutes or more!?;2;133
1304;Comic Hunters;7.631;2013;2.23;1399;6824;24.99;https://boardgamegeek.com/boardgame/322616/comic-hunters;Try to add rare and valuable comic books to your collection.;3;2
1305;Vagrantsong;7.465;2495;3.21;3356;10568;57.61;https://boardgamegeek.com/boardgame/340325/vagrantsong;Six trainhoppers hop aboard a ghost train and must work together to escape.;1;33
1306;Julius Caesar: Caesar, Pompey, and the Roman Civil War;7.793;1805;2.45;1047;5120;89.98;https://boardgamegeek.com/boardgame/37836/julius-caesar-caesar-pompey-and-the-roman-civil-wa;Bring the drama of the Roman Civil War to life in this card driven block game.;46;30
1307;The City of Kings;7.462;2617;3.2;2068;11219;NULL;https://boardgamegeek.com/boardgame/207243/the-city-of-kings;Explore the land! Improve your skills! Battle dynamic monsters to protect the City!;3;48
1308;Loopin' Louie;6.735;9778;1.05;939;101534;NULL;https://boardgamegeek.com/boardgame/327/loopin-louie;Protect your poultry from Louie's aeronautic acrobatics!;150;62
1309;Batman: Gotham City Chronicles;7.611;2715;3.77;1118;7915;NULL;https://boardgamegeek.com/boardgame/222514/batman-gotham-city-chronicles;Become the Overlord or play as Batman and his allies in this action-packed game!;1;19
1310;Ambush!;7.523;2414;3.26;1081;2935;NULL;https://boardgamegeek.com/boardgame/1608/ambush;Lead a squad through a series of WWII tactical engagements straight outta Hollywood!;65;7
1311;Eila and Something Shiny;7.95;1673;2.03;1775;12431;64.99;https://boardgamegeek.com/boardgame/293207/eila-and-something-shiny;Choose your path as Eila, on an epic adventure across a mystical world.;65;20
1312;Battle Line: Medieval;7.628;2023;1.83;712;9817;NULL;https://boardgamegeek.com/boardgame/297985/battle-line-medieval;Marshal your forces across nine battlefields in a subtle and engaging card duel.;111;16
1313;Machi Koro;6.599;35024;1.52;3439;130866;29.95;https://boardgamegeek.com/boardgame/143884/machi-koro;As a newly elected mayor, develop a city and populate it with impressive landmarks.;28;16
1314;Courtisans;7.275;3045;1.3;1845;18707;29.95;https://boardgamegeek.com/boardgame/402283/courtisans;When the Queen holds her banquet, skullduggery is on the menu!;42;80
1315;Andean Abyss;7.594;2091;3.81;998;5271;NULL;https://boardgamegeek.com/boardgame/91080/andean-abyss;Counter-insurgency in the cities and jungles of drug economy 1990s Colombia.;8;86
1316;1862: Railway Mania in the Eastern Counties;8.171;1320;4.59;592;6508;74.03;https://boardgamegeek.com/boardgame/66837/1862-railway-mania-in-the-eastern-counties;Takes most of the common 18xx elements and turns them upside down.;39;134
1317;Sushi Roll;6.998;4546;1.29;1436;17459;NULL;https://boardgamegeek.com/boardgame/271869/sushi-roll;Draft the most valuable collection of sushi dice as the conveyor belt rolls by.;42;21
1318;Wendake;7.459;2359;3.58;710;5207;118.99;https://boardgamegeek.com/boardgame/229265/wendake;Trade, trounce, trap, and tend your way to a balanced tribe.;3;1
1319;Wilderness War;7.693;1954;3.31;757;3273;NULL;https://boardgamegeek.com/boardgame/1822/wilderness-war;Card-driven, point-to-point, 18th century fight for North American dominance.;47;57
