row_id,boardgame,min_players,max_players,min_playtime,max_playtime,minimum_age,avg_rating,num_ratings,complexity,wishlisted,total_plays,amazon_price,categories,url,description
489,Firefly: The Game,1,4,120,240,13,7.384,12430,2.96,2513,23751,87.42,Adventure; Exploration; Movies / TV / Radio theme; Science Fiction; Space Exploration; Travel,https://boardgamegeek.com/boardgame/138161/firefly-the-game,Find a crew. Find a job. Keep flying. Cross the 'verse to complete jobs and get paid.
490,For Northwood! A Solo Trick-Taking Game,1,1,15,30,12,7.822,4275,1.85,2376,31146,,Animals; Card Game; Fantasy; Print & Play,https://boardgamegeek.com/boardgame/334590/for-northwood-a-solo-trick-taking-game,Woodland rulers engage in debate in this tactical solo trick-taking game.
491,Biblios,2,4,30,30,10,7.196,18163,1.69,3842,89126,,Card Game; Medieval; Religious,https://boardgamegeek.com/boardgame/34219/biblios,"Amass the greatest library of sacred texts, using your wits and meager gold supply."
492,World Wonders,1,5,50,70,12,7.629,5879,2.26,2794,22742,42.98,Ancient; Territory Building,https://boardgamegeek.com/boardgame/365258/world-wonders,"Buy tiles, manage resources and place wonder tokens to build your own Ancient City."
493,Civilization,2,7,360,360,12,7.493,7630,3.64,1048,5653,130.0,Ancient; Civilization; Economic; Negotiation,https://boardgamegeek.com/boardgame/71/civilization,Expand and develop your historical empire while trading with competing civilizations.
494,Evolution: Climate,2,6,60,60,12,7.456,8392,2.72,2860,16924,59.99,Animals; Card Game; Educational; Environmental; Prehistoric; Print & Play,https://boardgamegeek.com/boardgame/182134/evolution-climate,"Adapt your species in an ecosystem of scarce food, predators, and a dynamic climate!"
495,Massive Darkness 2: Hellscape,1,6,60,60,14,8.02,3837,2.74,2556,14743,109.99,Adventure; Exploration; Fantasy; Fighting; Miniatures,https://boardgamegeek.com/boardgame/315610/massive-darkness-2-hellscape,"To stop the Darkness, you'll have to descend to a place light has never touched."
496,Millennium Blades,2,5,80,120,12,7.662,5504,3.65,2233,10293,80.0,Card Game; Real-time,https://boardgamegeek.com/boardgame/151347/millennium-blades,Play as players who are playing the greatest CCG ever played.
497,Caper: Europe,2,2,25,35,10,7.658,5275,2.1,3101,20629,34.99,Card Game,https://boardgamegeek.com/boardgame/328565/caper-europe,Three heists. Two rivals. One criminal mastermind will rise to the top.
498,Sword & Sorcery,1,5,60,90,12,7.874,5271,4.12,3952,17921,73.46,Adventure; Fantasy; Fighting; Miniatures,https://boardgamegeek.com/boardgame/170771/sword-and-sorcery,Heroes are resurrected to face dark forces and ancient evil assaulting Talon Coast.
499,The LOOP,1,4,60,60,12,7.713,5168,2.81,3640,22173,,Card Game; Science Fiction,https://boardgamegeek.com/boardgame/316412/the-loop,Team up to outwit Dr. Faux and save the timeline from collapsing!
500,Mythic Battles: Pantheon,2,4,60,90,14,8.31,3396,3.06,1332,10878,,Ancient; Card Game; Miniatures; Mythology; Wargame,https://boardgamegeek.com/boardgame/186751/mythic-battles-pantheon,Gather your team from the vast Greek pantheon and fight to the death!
501,Bus,3,5,120,120,14,7.688,4743,3.04,2410,13985,85.0,Transportation,https://boardgamegeek.com/boardgame/552/bus,Expand your bus line and maybe bend time in this worker placement classic!
502,Zombicide: 2nd Edition,1,6,60,60,14,7.942,4733,2.38,1831,21607,,Fighting; Horror; Miniatures; Science Fiction; Zombies,https://boardgamegeek.com/boardgame/286751/zombicide-2nd-edition,The ultimate zombie game made reality. Don't get surrounded!
503,Santa Maria,1,4,45,90,12,7.464,7352,3.03,1571,23696,,Civilization; Farming,https://boardgamegeek.com/boardgame/229220/santa-maria,Build and maximize your polyomino colony in the New World.
504,Wavelength,2,12,30,45,14,7.224,16450,1.11,4525,53315,31.49,Party Game,https://boardgamegeek.com/boardgame/262543/wavelength,Read your teammates’ minds in this pinpoint party game of infinite possibilities.
505,Here I Stand,2,6,180,360,14,7.879,3986,4.2,2290,6969,,Negotiation; Pike and Shot; Political; Religious; Renaissance; Wargame,https://boardgamegeek.com/boardgame/17392/here-i-stand,Europe in conflict during the Protestant Reformation of the 16th century.
506,Woodcraft,1,4,60,120,12,7.604,5721,3.82,2907,19915,56.63,Fantasy; Industry / Manufacturing,https://boardgamegeek.com/boardgame/355093/woodcraft,"Grow trees, gather wood and other materials, craft items and build the best workshop!"
507,Libertalia: Winds of Galecrest,1,6,45,60,14,7.454,7701,2.19,3849,24712,59.99,Fantasy; Pirates,https://boardgamegeek.com/boardgame/356033/libertalia-winds-of-galecrest,"Diverse pirate-animal crews take to the skies, dividing up powerful loot."
508,Arydia: The Paths We Dare Tread,1,4,60,240,14,9.158,1985,3.32,4519,10765,,Adventure; Dice; Exploration; Fantasy,https://boardgamegeek.com/boardgame/219650/arydia-the-paths-we-dare-tread,"Exiles explore the lands of Arydia, fighting and questing, to earn their way home."
509,Sprawlopolis,1,4,15,20,8,7.283,12007,1.8,3230,110906,,Card Game; City Building; Territory Building,https://boardgamegeek.com/boardgame/251658/sprawlopolis,Build the best metropolis by following the planning rules with this 18-card deck.
510,Fresco,2,4,60,60,10,7.243,13441,2.64,2386,27201,,Renaissance,https://boardgamegeek.com/boardgame/66188/fresco,Buy and mix paints to restore the Renaissance fresco and earn the Bishop's favor.
511,Space Hulk (Third Edition),2,2,60,60,12,7.533,7202,2.78,1585,10666,,Fighting; Miniatures; Science Fiction; Wargame,https://boardgamegeek.com/boardgame/54625/space-hulk-third-edition,Space Marines combat Genestealers in the cramped corridors of a derelict spaceship.
512,Kutná Hora: The City of Silver,2,4,60,120,13,7.773,4669,3.33,2322,14355,56.0,City Building; Economic; Medieval,https://boardgamegeek.com/boardgame/385610/kutna-hora-the-city-of-silver,"Smelt precious silver, develop a medieval city, but mind the ever-changing economy!"
513,Flash Point: Fire Rescue,2,6,45,45,10,7.15,24996,2.2,4521,88957,,Adventure,https://boardgamegeek.com/boardgame/100901/flash-point-fire-rescue,Smoke! Fire! Work as a team to save as many as you can from a blazing inferno.
514,Commands & Colors: Napoleonics,2,2,90,90,14,8.052,3449,2.75,1404,16423,,Napoleonic; Wargame,https://boardgamegeek.com/boardgame/62222/commands-and-colors-napoleonics,"Play several battles of the Napoleonic era, with a simple card driven system."
515,Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,1,8,60,120,10,7.562,6350,2.22,3275,13183,57.99,Deduction; Murder / Mystery; Novel-based; Post-Napoleonic; Puzzle; Spies / Secret Agents,https://boardgamegeek.com/boardgame/204305/sherlock-holmes-consulting-detective-jack-the-ripp,"Help Sherlock Holmes investigate the notorious serial killer, Jack the Ripper."
516,Nippon,2,4,60,120,12,7.623,5151,3.76,1694,15306,,Economic; Industry / Manufacturing,https://boardgamegeek.com/boardgame/154809/nippon,Build an industrial empire out of a small business during Japan's Meiji period.
517,Black Orchestra,1,5,90,90,14,7.496,7061,2.42,3147,16871,60.0,Spies / Secret Agents; World War II,https://boardgamegeek.com/boardgame/156858/black-orchestra,Team up to conceive and enact a plot to assassinate Hitler.
518,Macao,2,4,50,100,12,7.407,7594,3.13,2276,27638,,Dice; Nautical,https://boardgamegeek.com/boardgame/55670/macao,"Deliver goods, build the city and your tableau using a unique dice selection method."
519,PitchCar,2,8,30,30,6,7.271,11428,1.12,3985,57994,,Action / Dexterity; Children's Game; Party Game; Racing; Sports,https://boardgamegeek.com/boardgame/150/pitchcar,Flick disks around a wooden race track that you can customize out of the box!
520,Lord of the Rings: The Confrontation,2,2,30,30,14,7.504,6669,2.19,1957,22136,,Adventure; Bluffing; Deduction; Fantasy; Movies / TV / Radio theme; Novel-based,https://boardgamegeek.com/boardgame/18833/lord-of-the-rings-the-confrontation,Get Frodo to Mordor Stratego-style before shadow overtakes him.
521,Kingsburg,2,5,90,90,13,7.169,19985,2.42,3329,58238,,City Building; Dice; Fantasy; Medieval,https://boardgamegeek.com/boardgame/27162/kingsburg,"Grow your realm, influence members of the King's court and fight the forces of winter"
522,Unmatched: Little Red Riding Hood vs. Beowulf,2,2,20,20,9,8.087,3363,2.0,667,4555,,Card Game; Fantasy; Fighting; Mythology; Novel-based,https://boardgamegeek.com/boardgame/325635/unmatched-little-red-riding-hood-vs-beowulf,She survived the Big Bad Wolf. Can Little Red defeat Beowulf?
523,Stockpile,2,5,45,45,13,7.43,7557,2.12,2619,22730,,Economic,https://boardgamegeek.com/boardgame/161614/stockpile,Bid for and sell stocks as insider traders with hidden information!
524,MicroMacro: Crime City – Full House,1,4,15,45,10,7.661,4881,1.17,951,32249,26.45,Deduction; Murder / Mystery,https://boardgamegeek.com/boardgame/338834/micromacro-crime-city-full-house,Find the small traces to solve the big cases.
525,Clash of Cultures,2,4,180,240,14,7.569,5885,3.6,2351,12389,,Ancient; City Building; Civilization; Economic; Exploration; Territory Building,https://boardgamegeek.com/boardgame/40765/clash-of-cultures,Lead your civilization from a single settlement to a mighty empire.
526,Mice and Mystics,1,4,60,90,7,7.213,20217,2.73,8291,52241,71.99,Adventure; Animals; Exploration; Fantasy; Fighting; Miniatures,https://boardgamegeek.com/boardgame/124708/mice-and-mystics,"After being turned into mice, a prince and his allies experience giant-sized stories."
527,Reign of Cthulhu,2,4,40,40,14,7.363,10777,2.16,2680,26663,39.99,Horror; Novel-based,https://boardgamegeek.com/boardgame/192153/reign-of-cthulhu,"Close portals, shut down cultists, and stave off insanity before an Old One awakens."
528,Trekking Through History,1,4,30,60,10,7.55,5967,1.74,3316,23337,49.9,Adventure; Educational,https://boardgamegeek.com/boardgame/353288/trekking-through-history,Time travel to some of the greatest moments in human history.
529,Mandala,2,2,20,20,10,7.464,6787,1.78,2273,41869,32.99,Abstract Strategy; Card Game,https://boardgamegeek.com/boardgame/264241/mandala,Create and destroy mandalas in this beautifully tense abstract game for two.
530,High Society,3,5,15,30,10,7.191,15485,1.48,3677,74157,19.12,Card Game,https://boardgamegeek.com/boardgame/220/high-society,Enhance your status via ostentatious expenditure but avoid scandal and shame.
531,Thunderstone Quest,2,4,60,90,14,7.74,4691,2.86,2132,18089,,Card Game; Fantasy,https://boardgamegeek.com/boardgame/215341/thunderstone-quest,"Recruit powerful heroes, arm your party and dungeon delve for Thunderstone Shards!"
532,Claustrophobia,2,2,45,45,14,7.469,7137,2.48,3079,17808,,Adventure; Exploration; Fantasy; Fighting; Horror; Miniatures,https://boardgamegeek.com/boardgame/36932/claustrophobia,Fight for glory and redemption against endless waves of Hell's minions.
533,Horizons of Spirit Island,1,3,90,120,14,8.15,2944,3.52,1325,7350,,Age of Reason; Environmental; Fantasy; Fighting; Mythology; Renaissance; Territory Building,https://boardgamegeek.com/boardgame/367498/horizons-of-spirit-island,Island Spirits join forces using elemental powers to defend their home from invaders.
534,Dawn of the Zeds (Third Edition),1,5,90,120,14,8.155,3009,3.79,2284,11099,,Fantasy; Horror; Wargame; Zombies,https://boardgamegeek.com/boardgame/175095/dawn-of-the-zeds-third-edition,Defend Farmingdale against the zombie horde.
535,Unmatched Adventures: Tales to Amaze,1,4,20,60,9,7.991,3595,2.27,1687,14440,59.95,Card Game; Fantasy; Fighting; Mythology; Novel-based,https://boardgamegeek.com/boardgame/381297/unmatched-adventures-tales-to-amaze,Team up in Unmatched to take down the Mothman or Martian Invader.
536,The Manhattan Project,2,5,120,120,13,7.314,10067,2.96,2574,20948,,Aviation / Flight; Economic; Industry / Manufacturing; World War II,https://boardgamegeek.com/boardgame/63628/the-manhattan-project,Help your nation gain the best arsenal of atomic bombs.
537,Bohnanza,2,7,45,45,12,7.074,49610,1.67,3849,173922,19.99,Card Game; Farming; Negotiation,https://boardgamegeek.com/boardgame/11/bohnanza,"Farm beans, harvest crops and trade your way to fortune in this card game classic."
538,Dune,2,6,60,180,12,7.583,5964,3.45,2320,7114,,Bluffing; Fighting; Negotiation; Novel-based; Political; Science Fiction,https://boardgamegeek.com/boardgame/121/dune,"Use unique strengths, treachery, and cunning to gain control of the Spice."
539,Heroscape Master Set: Rise of the Valkyrie,2,4,90,90,8,7.454,8375,2.3,1021,30410,,Adventure; Fantasy; Fighting; Miniatures; Science Fiction,https://boardgamegeek.com/boardgame/11170/heroscape-master-set-rise-of-the-valkyrie,Distant worlds collide through time and space to battle on 3D landscapes of Valhalla.
540,No Thanks!,3,7,20,20,8,7.08,29382,1.13,3622,264356,,Card Game,https://boardgamegeek.com/boardgame/12942/no-thanks,"Take a card, pay to say no thanks or take what you must to score the least."
541,Lancaster,2,5,60,60,10,7.387,7775,3.0,1775,16055,,Medieval,https://boardgamegeek.com/boardgame/96913/lancaster,Position your knights to gain influence and power to strengthen and grow your kingdom
542,Colt Express,2,6,40,40,10,7.096,34215,1.83,4505,109928,37.66,American West; Fighting; Trains,https://boardgamegeek.com/boardgame/158899/colt-express,This is a train robbery! Will you leave with the loot or a bunch of bullet holes?
543,Advanced Squad Leader,2,2,120,480,14,8.011,3907,4.74,1014,21888,,Wargame; World War II,https://boardgamegeek.com/boardgame/243/advanced-squad-leader,Play through historical scenarios in this exhaustive squad-level WWII game system.
544,Fantastic Factories,1,5,45,60,14,7.422,7513,2.23,2499,35370,53.45,Card Game; Dice; Industry / Manufacturing,https://boardgamegeek.com/boardgame/216600/fantastic-factories,Build factories! Train your workers! Manufacture as many goods as possible!
545,Citadels,2,8,30,60,10,7.241,16142,2.06,3212,32059,32.99,Bluffing; Card Game; City Building; Medieval,https://boardgamegeek.com/boardgame/205398/citadels,Thief? King? Warlord? Draft the best temporary roles in this kingdom building game.
546,Wondrous Creatures,1,4,40,80,14,8.077,3128,3.02,4859,12138,65.0,Fantasy,https://boardgamegeek.com/boardgame/400366/wondrous-creatures,Enjoy an innovative worker placement mechanism featuring 100+ fantastic creatures!
547,Fire in the Lake,1,4,180,180,0,8.064,3208,4.17,2268,5753,74.81,Civil War; Modern Warfare; Political; Vietnam War; Wargame,https://boardgamegeek.com/boardgame/144189/fire-in-the-lake,"Play as the USA, VC, ARVN, or NVA to control Vietnam in COIN:Volume IV."
548,Daybreak,1,4,60,120,10,7.684,4824,2.85,3522,36405,54.99,Card Game; Economic; Educational; Environmental,https://boardgamegeek.com/boardgame/334986/daybreak,Cooperatively decarbonize the planet and create resilient societies.
549,Middara: Unintentional Malum – Act 1,1,4,60,60,15,8.547,2706,4.14,2728,20972,,Adventure; Exploration; Fantasy; Fighting; Miniatures,https://boardgamegeek.com/boardgame/169427/middara-unintentional-malum-act-1,Coop dungeon crawler in unusual fantasy setting with massive campaign and storyline.
550,Quadropolis,2,4,30,60,8,7.218,13365,2.2,2780,42152,,City Building; Environmental,https://boardgamegeek.com/boardgame/176396/quadropolis,Send out your architects. Plan carefully as you build a bustling metropolis.
551,Knarr,2,4,30,30,10,7.482,6485,1.93,2623,50059,34.61,Card Game,https://boardgamegeek.com/boardgame/379629/knarr,Assemble your Viking crew to explore new destinations in the world and trade!
552,Hadara,2,5,45,60,10,7.389,7829,2.21,2151,37070,,City Building; Civilization,https://boardgamegeek.com/boardgame/269144/hadara,Employ citizens with a variety of skills to make your civilization thrive.
553,A Few Acres of Snow,2,2,60,90,14,7.371,8063,3.03,3055,22658,,Age of Reason; American Indian Wars; Card Game; Territory Building; Wargame,https://boardgamegeek.com/boardgame/79828/a-few-acres-of-snow,Colonize and fight for domination in the 17th-18th Century French and Indian Wars.
